idEleccion,Region_o_Nivel,idAgrupacionPolitica,AgrupacionPolitica,TotalVotos	
15,15,28,PARTIDO POLÍTICO PERÚ ACCIÓN,273	
15,15,29,PARTIDO POLÍTICO PERÚ PRIMERO,4620	
15,15,3,ALIANZA ELECTORAL VENCEREMOS,953	
15,15,30,PARTIDO POLÍTICO PRIN,105	
15,15,31,PARTIDO SICREO,1908	
15,15,32,PODEMOS PERÚ,4117	
15,15,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,2475	
15,15,34,PROGRESEMOS,859	
15,15,35,RENOVACIÓN POPULAR,11144	
15,15,36,SALVEMOS AL PERÚ,0	
15,15,37,UN CAMINO DIFERENTE,257	
15,15,38,UNIDAD NACIONAL,541	
15,15,4,PERÚ MODERNO,0	
15,15,5,FE EN EL PERÚ,350	
15,15,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,5019	
15,15,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,553	
15,15,8,FUERZA POPULAR,42022	
15,15,80,VOTOS EN BLANCO,41716	
15,15,81,VOTOS NULOS,44722	
15,15,82,VOTOS IMPUGNADOS,0	
15,15,9,FUERZA Y LIBERTAD,558	
15,16,1,ALIANZA PARA EL PROGRESO,1594	
15,16,10,JUNTOS POR EL PERÚ,10731	
15,16,11,LIBERTAD POPULAR,135	
15,16,12,PARTIDO APRISTA PERUANO,492	
15,16,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,16,14,PARTIDO CÍVICO OBRAS,5571	
15,16,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,46	
15,16,16,PARTIDO DEL BUEN GOBIERNO,2360	
15,16,17,PARTIDO DEMÓCRATA UNIDO PERÚ,571	
15,16,18,PARTIDO DEMÓCRATA VERDE,216	
15,16,19,PARTIDO DEMOCRATICO FEDERAL,69	
15,16,2,AHORA NACIÓN - AN,3799	
15,16,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,644	
15,16,21,PARTIDO FRENTE DE LA ESPERANZA 2021,1363	
15,16,22,PARTIDO MORADO,78	
15,16,23,PARTIDO PAÍS PARA TODOS,1789	
15,16,24,PARTIDO PATRIÓTICO DEL PERÚ,467	
15,16,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,766	
15,16,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,125	
15,16,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,610	
15,16,28,PARTIDO POLÍTICO PERÚ ACCIÓN,84	
15,16,29,PARTIDO POLÍTICO PERÚ PRIMERO,563	
15,16,3,ALIANZA ELECTORAL VENCEREMOS,441	
15,16,30,PARTIDO POLÍTICO PRIN,24	
15,16,31,PARTIDO SICREO,1202	
15,16,32,PODEMOS PERÚ,1140	
15,16,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,937	
15,16,34,PROGRESEMOS,750	
15,16,35,RENOVACIÓN POPULAR,1373	
15,16,36,SALVEMOS AL PERÚ,0	
15,16,37,UN CAMINO DIFERENTE,88	
15,16,38,UNIDAD NACIONAL,211	
15,16,4,PERÚ MODERNO,0	
15,16,5,FE EN EL PERÚ,60	
15,16,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1464	
15,16,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,454	
15,16,8,FUERZA POPULAR,5177	
15,16,80,VOTOS EN BLANCO,8767	
15,16,81,VOTOS NULOS,13707	
15,16,82,VOTOS IMPUGNADOS,0	
15,16,9,FUERZA Y LIBERTAD,58	
15,17,1,ALIANZA PARA EL PROGRESO,1486	
15,17,10,JUNTOS POR EL PERÚ,11720	
15,17,11,LIBERTAD POPULAR,325	
15,17,12,PARTIDO APRISTA PERUANO,838	
15,17,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,17,14,PARTIDO CÍVICO OBRAS,8865	
15,17,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,262	
15,17,16,PARTIDO DEL BUEN GOBIERNO,9137	
15,17,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1228	
15,17,18,PARTIDO DEMÓCRATA VERDE,365	
15,17,19,PARTIDO DEMOCRATICO FEDERAL,171	
15,17,2,AHORA NACIÓN - AN,9715	
15,17,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,857	
15,17,21,PARTIDO FRENTE DE LA ESPERANZA 2021,3672	
15,17,22,PARTIDO MORADO,361	
15,17,23,PARTIDO PAÍS PARA TODOS,3118	
15,17,24,PARTIDO PATRIÓTICO DEL PERÚ,716	
15,17,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,3343	
15,17,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,216	
15,17,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,989	
15,17,28,PARTIDO POLÍTICO PERÚ ACCIÓN,131	
15,17,29,PARTIDO POLÍTICO PERÚ PRIMERO,6312	
15,17,3,ALIANZA ELECTORAL VENCEREMOS,1403	
15,17,30,PARTIDO POLÍTICO PRIN,272	
15,17,31,PARTIDO SICREO,3120	
15,17,32,PODEMOS PERÚ,2468	
15,17,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,4737	
15,17,34,PROGRESEMOS,1684	
15,17,35,RENOVACIÓN POPULAR,5210	
15,17,36,SALVEMOS AL PERÚ,0	
15,17,37,UN CAMINO DIFERENTE,303	
15,17,38,UNIDAD NACIONAL,275	
15,17,4,PERÚ MODERNO,0	
15,17,5,FE EN EL PERÚ,136	
15,17,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1024	
15,17,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,191	
15,17,8,FUERZA POPULAR,4784	
15,17,80,VOTOS EN BLANCO,11834	
15,17,81,VOTOS NULOS,15450	
15,17,82,VOTOS IMPUGNADOS,0	
15,17,9,FUERZA Y LIBERTAD,175	
15,18,1,ALIANZA PARA EL PROGRESO,2781	
15,18,10,JUNTOS POR EL PERÚ,13570	
15,18,11,LIBERTAD POPULAR,183	
15,18,12,PARTIDO APRISTA PERUANO,432	
15,18,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,18,14,PARTIDO CÍVICO OBRAS,7171	
15,18,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,67	
15,18,16,PARTIDO DEL BUEN GOBIERNO,3201	
15,18,17,PARTIDO DEMÓCRATA UNIDO PERÚ,655	
15,18,18,PARTIDO DEMÓCRATA VERDE,375	
15,18,19,PARTIDO DEMOCRATICO FEDERAL,107	
15,18,2,AHORA NACIÓN - AN,6450	
15,18,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2507	
15,18,21,PARTIDO FRENTE DE LA ESPERANZA 2021,2912	
15,18,22,PARTIDO MORADO,330	
15,18,23,PARTIDO PAÍS PARA TODOS,1802	
15,18,24,PARTIDO PATRIÓTICO DEL PERÚ,787	
15,18,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1119	
15,18,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,275	
15,18,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,705	
15,18,28,PARTIDO POLÍTICO PERÚ ACCIÓN,76	
15,18,29,PARTIDO POLÍTICO PERÚ PRIMERO,792	
15,18,3,ALIANZA ELECTORAL VENCEREMOS,476	
15,18,30,PARTIDO POLÍTICO PRIN,82	
15,18,31,PARTIDO SICREO,1503	
15,18,32,PODEMOS PERÚ,5996	
15,18,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,1334	
15,18,34,PROGRESEMOS,501	
15,18,35,RENOVACIÓN POPULAR,5421	
15,18,36,SALVEMOS AL PERÚ,0	
15,18,37,UN CAMINO DIFERENTE,158	
15,18,38,UNIDAD NACIONAL,78	
15,18,4,PERÚ MODERNO,0	
15,18,5,FE EN EL PERÚ,130	
15,18,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,2445	
15,18,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,140	
15,18,8,FUERZA POPULAR,11972	
15,18,80,VOTOS EN BLANCO,16154	
15,18,81,VOTOS NULOS,18328	
15,18,82,VOTOS IMPUGNADOS,0	
15,18,9,FUERZA Y LIBERTAD,128	
15,19,1,ALIANZA PARA EL PROGRESO,18418	
15,19,10,JUNTOS POR EL PERÚ,50687	
15,19,11,LIBERTAD POPULAR,1953	
15,19,12,PARTIDO APRISTA PERUANO,9260	
15,19,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,19,14,PARTIDO CÍVICO OBRAS,34031	
15,19,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,370	
15,19,16,PARTIDO DEL BUEN GOBIERNO,46228	
15,19,17,PARTIDO DEMÓCRATA UNIDO PERÚ,2993	
15,19,18,PARTIDO DEMÓCRATA VERDE,1856	
15,19,19,PARTIDO DEMOCRATICO FEDERAL,985	
15,19,2,AHORA NACIÓN - AN,25971	
15,19,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,5995	
15,19,21,PARTIDO FRENTE DE LA ESPERANZA 2021,6372	
15,19,22,PARTIDO MORADO,1502	
15,19,23,PARTIDO PAÍS PARA TODOS,42184	
15,19,24,PARTIDO PATRIÓTICO DEL PERÚ,4944	
15,19,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2411	
15,19,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2237	
15,19,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,3088	
15,19,28,PARTIDO POLÍTICO PERÚ ACCIÓN,755	
15,19,29,PARTIDO POLÍTICO PERÚ PRIMERO,12330	
15,19,3,ALIANZA ELECTORAL VENCEREMOS,4534	
15,19,30,PARTIDO POLÍTICO PRIN,788	
15,19,31,PARTIDO SICREO,13006	
15,19,32,PODEMOS PERÚ,14246	
15,19,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,18134	
15,19,34,PROGRESEMOS,3929	
15,19,35,RENOVACIÓN POPULAR,37638	
15,19,36,SALVEMOS AL PERÚ,0	
15,19,37,UN CAMINO DIFERENTE,3006	
15,19,38,UNIDAD NACIONAL,1437	
15,19,4,PERÚ MODERNO,0	
15,19,5,FE EN EL PERÚ,653	
15,19,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,3421	
15,19,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1455	
15,19,8,FUERZA POPULAR,136761	
15,19,80,VOTOS EN BLANCO,120929	
15,19,81,VOTOS NULOS,142439	
15,19,82,VOTOS IMPUGNADOS,0	
15,19,9,FUERZA Y LIBERTAD,852	
15,2,1,ALIANZA PARA EL PROGRESO,13510	
15,2,10,JUNTOS POR EL PERÚ,42534	
15,2,11,LIBERTAD POPULAR,1724	
15,2,12,PARTIDO APRISTA PERUANO,5433	
15,2,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,2,14,PARTIDO CÍVICO OBRAS,28368	
15,2,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,231	
15,2,16,PARTIDO DEL BUEN GOBIERNO,23901	
15,2,17,PARTIDO DEMÓCRATA UNIDO PERÚ,2199	
15,2,18,PARTIDO DEMÓCRATA VERDE,3210	
15,2,19,PARTIDO DEMOCRATICO FEDERAL,557	
15,2,2,AHORA NACIÓN - AN,30484	
15,2,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,6983	
15,2,21,PARTIDO FRENTE DE LA ESPERANZA 2021,5884	
15,2,22,PARTIDO MORADO,1353	
15,2,23,PARTIDO PAÍS PARA TODOS,27315	
15,2,24,PARTIDO PATRIÓTICO DEL PERÚ,2975	
15,2,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1940	
15,2,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,903	
15,2,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2419	
15,2,28,PARTIDO POLÍTICO PERÚ ACCIÓN,497	
15,2,29,PARTIDO POLÍTICO PERÚ PRIMERO,3874	
15,2,3,ALIANZA ELECTORAL VENCEREMOS,2903	
15,2,30,PARTIDO POLÍTICO PRIN,328	
15,2,31,PARTIDO SICREO,7760	
15,2,32,PODEMOS PERÚ,12637	
15,2,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,9302	
15,2,34,PROGRESEMOS,3066	
15,2,35,RENOVACIÓN POPULAR,19131	
15,2,36,SALVEMOS AL PERÚ,0	
15,2,37,UN CAMINO DIFERENTE,2594	
15,2,38,UNIDAD NACIONAL,752	
15,2,4,PERÚ MODERNO,0	
15,2,5,FE EN EL PERÚ,802	
15,2,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,5305	
15,2,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,612	
15,2,8,FUERZA POPULAR,51162	
15,2,80,VOTOS EN BLANCO,66650	
15,2,81,VOTOS NULOS,77238	
15,2,82,VOTOS IMPUGNADOS,0	
15,2,9,FUERZA Y LIBERTAD,683	
15,20,1,ALIANZA PARA EL PROGRESO,6820	
15,20,10,JUNTOS POR EL PERÚ,117435	
15,20,11,LIBERTAD POPULAR,812	
15,20,12,PARTIDO APRISTA PERUANO,1261	
15,20,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,20,14,PARTIDO CÍVICO OBRAS,69940	
15,20,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,491	
15,20,16,PARTIDO DEL BUEN GOBIERNO,18136	
15,20,17,PARTIDO DEMÓCRATA UNIDO PERÚ,10203	
15,20,18,PARTIDO DEMÓCRATA VERDE,2885	
15,20,19,PARTIDO DEMOCRATICO FEDERAL,810	
15,20,2,AHORA NACIÓN - AN,53684	
15,20,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3635	
15,20,21,PARTIDO FRENTE DE LA ESPERANZA 2021,17243	
15,20,22,PARTIDO MORADO,998	
15,20,23,PARTIDO PAÍS PARA TODOS,6173	
15,20,24,PARTIDO PATRIÓTICO DEL PERÚ,3476	
15,20,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,41150	
15,20,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,509	
15,20,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,5357	
15,20,28,PARTIDO POLÍTICO PERÚ ACCIÓN,533	
15,20,29,PARTIDO POLÍTICO PERÚ PRIMERO,4608	
15,20,3,ALIANZA ELECTORAL VENCEREMOS,21597	
15,20,30,PARTIDO POLÍTICO PRIN,633	
15,20,31,PARTIDO SICREO,11213	
15,20,32,PODEMOS PERÚ,7151	
15,20,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,7630	
15,20,34,PROGRESEMOS,4548	
15,20,35,RENOVACIÓN POPULAR,10513	
15,20,36,SALVEMOS AL PERÚ,0	
15,20,37,UN CAMINO DIFERENTE,575	
15,20,38,UNIDAD NACIONAL,659	
15,20,4,PERÚ MODERNO,0	
15,20,5,FE EN EL PERÚ,734	
15,20,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,8060	
15,20,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,643	
15,20,8,FUERZA POPULAR,13393	
15,20,80,VOTOS EN BLANCO,55242	
15,20,81,VOTOS NULOS,81568	
15,20,82,VOTOS IMPUGNADOS,0	
15,20,9,FUERZA Y LIBERTAD,742	
15,21,1,ALIANZA PARA EL PROGRESO,9590	
15,21,10,JUNTOS POR EL PERÚ,46143	
15,21,11,LIBERTAD POPULAR,538	
15,21,12,PARTIDO APRISTA PERUANO,3054	
15,21,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,21,14,PARTIDO CÍVICO OBRAS,21867	
15,21,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,183	
15,21,16,PARTIDO DEL BUEN GOBIERNO,9404	
15,21,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1922	
15,21,18,PARTIDO DEMÓCRATA VERDE,1416	
15,21,19,PARTIDO DEMOCRATICO FEDERAL,320	
15,21,2,AHORA NACIÓN - AN,9861	
15,21,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3370	
15,21,21,PARTIDO FRENTE DE LA ESPERANZA 2021,1821	
15,21,22,PARTIDO MORADO,1346	
15,21,23,PARTIDO PAÍS PARA TODOS,6805	
15,21,24,PARTIDO PATRIÓTICO DEL PERÚ,2188	
15,21,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1271	
15,21,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,669	
15,21,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1703	
15,21,28,PARTIDO POLÍTICO PERÚ ACCIÓN,344	
15,21,29,PARTIDO POLÍTICO PERÚ PRIMERO,2686	
15,21,3,ALIANZA ELECTORAL VENCEREMOS,2050	
15,21,30,PARTIDO POLÍTICO PRIN,1059	
15,21,31,PARTIDO SICREO,3504	
15,21,32,PODEMOS PERÚ,5131	
15,21,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,3503	
15,21,34,PROGRESEMOS,842	
15,21,35,RENOVACIÓN POPULAR,13185	
15,21,36,SALVEMOS AL PERÚ,0	
15,21,37,UN CAMINO DIFERENTE,811	
15,21,38,UNIDAD NACIONAL,1249	
15,21,4,PERÚ MODERNO,0	
15,21,5,FE EN EL PERÚ,408	
15,21,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1832	
15,21,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,4789	
15,21,8,FUERZA POPULAR,43279	
15,21,80,VOTOS EN BLANCO,61938	
15,21,81,VOTOS NULOS,65700	
15,21,82,VOTOS IMPUGNADOS,0	
15,21,9,FUERZA Y LIBERTAD,346	
15,22,1,ALIANZA PARA EL PROGRESO,4183	
15,22,10,JUNTOS POR EL PERÚ,20511	
15,22,11,LIBERTAD POPULAR,480	
15,22,12,PARTIDO APRISTA PERUANO,1410	
15,22,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,22,14,PARTIDO CÍVICO OBRAS,21811	
15,22,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,143	
15,22,16,PARTIDO DEL BUEN GOBIERNO,18774	
15,22,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1962	
15,22,18,PARTIDO DEMÓCRATA VERDE,586	
15,22,19,PARTIDO DEMOCRATICO FEDERAL,202	
15,22,2,AHORA NACIÓN - AN,18254	
15,22,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1105	
15,22,21,PARTIDO FRENTE DE LA ESPERANZA 2021,7466	
15,22,22,PARTIDO MORADO,871	
15,22,23,PARTIDO PAÍS PARA TODOS,8724	
15,22,24,PARTIDO PATRIÓTICO DEL PERÚ,1160	
15,22,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,6138	
15,22,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,510	
15,22,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1623	
15,22,28,PARTIDO POLÍTICO PERÚ ACCIÓN,348	
15,22,29,PARTIDO POLÍTICO PERÚ PRIMERO,3428	
15,22,3,ALIANZA ELECTORAL VENCEREMOS,1090	
15,22,30,PARTIDO POLÍTICO PRIN,64	
15,22,31,PARTIDO SICREO,6750	
15,22,32,PODEMOS PERÚ,3960	
15,22,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,12234	
15,22,34,PROGRESEMOS,2184	
15,22,35,RENOVACIÓN POPULAR,9810	
15,22,36,SALVEMOS AL PERÚ,0	
15,22,37,UN CAMINO DIFERENTE,381	
15,22,38,UNIDAD NACIONAL,508	
15,22,4,PERÚ MODERNO,0	
15,22,5,FE EN EL PERÚ,182	
15,22,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,2180	
15,22,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,881	
15,22,8,FUERZA POPULAR,9083	
15,22,80,VOTOS EN BLANCO,16131	
15,22,81,VOTOS NULOS,25061	
15,22,82,VOTOS IMPUGNADOS,0	
15,22,9,FUERZA Y LIBERTAD,271	
15,23,1,ALIANZA PARA EL PROGRESO,3993	
15,23,10,JUNTOS POR EL PERÚ,4138	
15,23,11,LIBERTAD POPULAR,339	
15,23,12,PARTIDO APRISTA PERUANO,828	
15,23,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,23,14,PARTIDO CÍVICO OBRAS,2372	
15,23,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,105	
15,23,16,PARTIDO DEL BUEN GOBIERNO,3155	
15,23,17,PARTIDO DEMÓCRATA UNIDO PERÚ,159	
15,23,18,PARTIDO DEMÓCRATA VERDE,333	
15,23,19,PARTIDO DEMOCRATICO FEDERAL,69	
15,23,2,AHORA NACIÓN - AN,3057	
15,23,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1650	
15,23,21,PARTIDO FRENTE DE LA ESPERANZA 2021,555	
15,23,22,PARTIDO MORADO,244	
15,23,23,PARTIDO PAÍS PARA TODOS,5728	
15,23,24,PARTIDO PATRIÓTICO DEL PERÚ,470	
15,23,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,271	
15,23,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,407	
15,23,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,599	
15,23,28,PARTIDO POLÍTICO PERÚ ACCIÓN,73	
15,23,29,PARTIDO POLÍTICO PERÚ PRIMERO,629	
15,23,3,ALIANZA ELECTORAL VENCEREMOS,627	
15,23,30,PARTIDO POLÍTICO PRIN,57	
15,23,31,PARTIDO SICREO,1036	
15,23,32,PODEMOS PERÚ,3049	
15,23,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,1594	
15,23,34,PROGRESEMOS,224	
15,23,35,RENOVACIÓN POPULAR,3432	
15,23,36,SALVEMOS AL PERÚ,0	
15,23,37,UN CAMINO DIFERENTE,233	
15,23,38,UNIDAD NACIONAL,280	
15,23,4,PERÚ MODERNO,0	
15,23,5,FE EN EL PERÚ,937	
15,23,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,484	
15,23,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,138	
15,23,8,FUERZA POPULAR,16919	
15,23,80,VOTOS EN BLANCO,18984	
15,23,81,VOTOS NULOS,17821	
15,23,82,VOTOS IMPUGNADOS,0	
15,23,9,FUERZA Y LIBERTAD,64	
15,24,1,ALIANZA PARA EL PROGRESO,7568	
15,24,10,JUNTOS POR EL PERÚ,14993	
15,24,11,LIBERTAD POPULAR,2420	
15,24,12,PARTIDO APRISTA PERUANO,9159	
15,24,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,24,14,PARTIDO CÍVICO OBRAS,34574	
15,24,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,732	
15,24,16,PARTIDO DEL BUEN GOBIERNO,68885	
15,24,17,PARTIDO DEMÓCRATA UNIDO PERÚ,2363	
15,24,18,PARTIDO DEMÓCRATA VERDE,1891	
15,24,19,PARTIDO DEMOCRATICO FEDERAL,400	
15,24,2,AHORA NACIÓN - AN,34220	
15,24,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,4951	
15,24,21,PARTIDO FRENTE DE LA ESPERANZA 2021,5904	
15,24,22,PARTIDO MORADO,2990	
15,24,23,PARTIDO PAÍS PARA TODOS,42464	
15,24,24,PARTIDO PATRIÓTICO DEL PERÚ,3253	
15,24,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2361	
15,24,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2380	
15,24,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1599	
15,24,28,PARTIDO POLÍTICO PERÚ ACCIÓN,849	
15,24,29,PARTIDO POLÍTICO PERÚ PRIMERO,2813	
15,24,3,ALIANZA ELECTORAL VENCEREMOS,2022	
15,24,30,PARTIDO POLÍTICO PRIN,560	
15,24,31,PARTIDO SICREO,15856	
15,24,32,PODEMOS PERÚ,5903	
15,24,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,22530	
15,24,34,PROGRESEMOS,4941	
15,24,35,RENOVACIÓN POPULAR,66855	
15,24,36,SALVEMOS AL PERÚ,0	
15,24,37,UN CAMINO DIFERENTE,1064	
15,24,38,UNIDAD NACIONAL,3391	
15,24,4,PERÚ MODERNO,0	
15,24,5,FE EN EL PERÚ,645	
15,24,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,4553	
15,24,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,3551	
15,24,8,FUERZA POPULAR,84516	
15,24,80,VOTOS EN BLANCO,56232	
15,24,81,VOTOS NULOS,90397	
15,24,82,VOTOS IMPUGNADOS,0	
15,24,9,FUERZA Y LIBERTAD,870	
15,25,1,ALIANZA PARA EL PROGRESO,2683	
15,25,10,JUNTOS POR EL PERÚ,14432	
15,25,11,LIBERTAD POPULAR,387	
15,25,12,PARTIDO APRISTA PERUANO,1328	
15,25,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
15,25,14,PARTIDO CÍVICO OBRAS,9013	
15,25,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,394	
15,25,16,PARTIDO DEL BUEN GOBIERNO,5202	
15,25,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1487	
15,25,18,PARTIDO DEMÓCRATA VERDE,636	
15,25,19,PARTIDO DEMOCRATICO FEDERAL,116	
15,25,2,AHORA NACIÓN - AN,5006	
15,25,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3663	
15,25,21,PARTIDO FRENTE DE LA ESPERANZA 2021,1666	
15,25,22,PARTIDO MORADO,400	
15,25,23,PARTIDO PAÍS PARA TODOS,8285	
15,25,24,PARTIDO PATRIÓTICO DEL PERÚ,1371	
15,25,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,921	
15,25,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,427	
15,25,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1283	
15,25,28,PARTIDO POLÍTICO PERÚ ACCIÓN,520	
15,25,29,PARTIDO POLÍTICO PERÚ PRIMERO,2483	
15,25,3,ALIANZA ELECTORAL VENCEREMOS,896	
15,25,30,PARTIDO POLÍTICO PRIN,158	
15,25,31,PARTIDO SICREO,2236	
15,25,32,PODEMOS PERÚ,4942	
15,25,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,2682	
15,25,34,PROGRESEMOS,1441	
15,25,35,RENOVACIÓN POPULAR,6516	
15,25,36,SALVEMOS AL PERÚ,0	
15,25,37,UN CAMINO DIFERENTE,317	
15,25,38,UNIDAD NACIONAL,292	
15,25,4,PERÚ MODERNO,0	
15,25,5,FE EN EL PERÚ,332	
15,25,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,4452	
